course_code,course_title,Semester,Term,Program,Pre-Req,Elective,college
SSC101,Introduction to Psychology,one,Fall-2021,BBA(H),,,CBM
ECO101,Principles of Micro Economics,one,Fall-2021,BBA(H),,,CBM
MTH102,Business Mathematics,one,Fall-2021,BBA(H),,,CBM
REL101,Islamic Studies,one,Fall-2021,BBA(H),,,CBM
COM107,Academic English,one,Fall-2021,BBA(H),,,CBM
MAN101,Principles of Management,one,Fall-2021,BBA(H),,,CBM
SSC301,History of Ideas,Two,Spring-2022,BBA(H),,,CBM
ECO102,Principles of Macro Economics,Two,Spring-2022,BBA(H),,,CBM
STA104,Quantitative Techniques in Business,Two,Spring-2022,BBA(H),,,CBM
,Foreign Language I,Two,Spring-2022,BBA(H),,,CBM
COM205,Persuasive & Analytical Writing for Business Communication,Two,Spring-2022,BBA(H),COM107,,CBM
ACC101,Introduction to Financial Accounting,Two,Spring-2022,BBA(H),,,CBM
ENT201,Entrepreneurial Society & Social Impact,Three,Fall-2022,BBA(H),,,CBM
MKT302,Marketing Management,Three,Fall-2022,BBA(H),,,CBM
,Foreign Language II,Three,Fall-2022,BBA(H),,,CBM
PSC301,Pakistan Studies,Three,Fall-2022,BBA(H),,,CBM
COM202,Business & Professional Speech,Three,Fall-2022,BBA(H),,,CBM
ACC201,Intermediate Financial Accounting,Three,Fall-2022,BBA(H),,,CBM
MAN302,Organizational Behavior,Four,Spring-2023,BBA(H),,,CBM
ENT202,Entrepreneurial Business Operations,Four,Spring-2023,BBA(H),,,CBM
MAN501,Supply Chain Management,Four,Spring-2023,BBA(H),,,CBM
MIS402,Computer Concepts & Applications,Four,Spring-2023,BBA(H),,,CBM
ISF101,Introduction to Islamic Banking & Finance,Four,Spring-2023,BBA(H),,,CBM
FIN201,Introduction to Business Finance,Four,Spring-2023,BBA(H),,,CBM
HRM301,Human Resource Management,Five,Fall-2023,BBA(H),,,CBM
MKT404,Methods in Business Research,Five,Fall-2023,BBA(H),,,CBM
SCM400,Introduction to ERP,Five,Fall-2023,BBA(H),,,CBM
BDS101,Introduction to Data Sciences,Five,Fall-2023,BBA(H),,,CBM
ISF201,Islamic Financial Accounting,Five,Fall-2023,BBA(H),,,CBM
FIN202,Financial Management,Five,Fall-2023,BBA(H),,,CBM
MAN309,Leadership Journey,Six,Spring-2024,BBA(H),,,CBM
,Major 1 (compulsory elective),Six,Spring-2024,BBA(H),,,CBM
,Major II (compulsory elctive),Six,Spring-2024,BBA(H),,,CBM
,Major III,Six,Spring-2024,BBA(H),,,CBM
,Major IV,Six,Spring-2024,BBA(H),,,CBM
,Major V,Six,Spring-2024,BBA(H),,,CBM
ECO402,Pakistan Economic Policy,Seven,Fall-2024,BBA(H),,,CBM
,Major VI,Seven,Fall-2024,BBA(H),,,CBM
,Major VII,Seven,Fall-2024,BBA(H),,,CBM
,Minor I (compulsory elective),Seven,Fall-2024,BBA(H),,,CBM
,Minor II (compulsory elective),Seven,Fall-2024,BBA(H),,,CBM
SSC401,Business Ethics,Seven,Fall-2024,BBA(H),,,CBM
,Major VIII,Eight,Spring-2025,BBA(H),,,CBM
,Major IX,Eight,Spring-2025,BBA(H),,,CBM
,Major X,Eight,Spring-2025,BBA(H),,,CBM
,Major XI (Capstone),Eight,Spring-2025,BBA(H),,,CBM
MAN405,Strategic Management,Eight,Spring-2025,BBA(H),,,CBM
LAW409,Corporate & Business Law,Eight,Spring-2025,BBA(H),,,CBM
SSC101,Introduction to Psychology,one,Fall-2021,BS(J)E&F,,,CBM
REL101,Islamic Studies,one,Fall-2021,BS(J)E&F,,,CBM
MTH102,Business Mathematics,one,Fall-2021,BS(J)E&F,,,CBM
SSC401,Business Ethics,one,Fall-2021,BS(J)E&F,,,CBM
COM107,Academic English,one,Fall-2021,BS(J)E&F,,,CBM
ECO101,Principles of Micro Economics,one,Fall-2021,BS(J)E&F,,,CBM
ECO102,Principles of Macro Economics,Two,Spring-2022,BS(J)E&F,,,CBM
,Foreign Language I,Two,Spring-2022,BS(J)E&F,,,CBM
STA203,Probability Theory & Statistics,Two,Spring-2022,BS(J)E&F,,,CBM
LAW409,Corporate & Business Law,Two,Spring-2022,BS(J)E&F,,,CBM
COM205,Persuasive & Analytical Writing for Business Communication,Two,Spring-2022,BS(J)E&F,COM107,,CBM
ACC101,Introduction to Financial Accounting,Two,Spring-2022,BS(J)E&F,,,CBM
SSC301,History of Ideas,Three,Fall-2022,BS(J)E&F,,,CBM
STA301,Model & Inferences,Three,Fall-2022,BS(J)E&F,,,CBM
,Foreign Language II,Three,Fall-2022,BS(J)E&F,,,CBM
PSC301,Pakistan Studies,Three,Fall-2022,BS(J)E&F,,,CBM
COM202,Business & Professional Speech,Three,Fall-2022,BS(J)E&F,,,CBM
ACC201,Intermediate Financial Accounting,Three,Fall-2022,BS(J)E&F,,,CBM
MIS402,Computer Concepts and Application,Four,Spring-2023,BS(J)E&F,,,CBM
ECO316,Macroeconomic Analysis,Four,Spring-2023,BS(J)E&F,,,CBM
MAN306,Principles of Management & Organizational Behavior,Four,Spring-2023,BS(J)E&F,,,CBM
ECO301,Managerial Economics,Four,Spring-2023,BS(J)E&F,,,CBM
ECO304,Introduction to Econometrics,Four,Spring-2023,BS(J)E&F,,,CBM
FIN201,Introduction to Business Finance,Four,Spring-2023,BS(J)E&F,,,CBM
ECO303,Financial Economics,Five,Fall-2023,BS(J)E&F,,,CBM
FIN301,Financial Institutions,Five,Fall-2023,BS(J)E&F,,,CBM
,Economics Elective I,Five,Fall-2023,BS(J)E&F,,,CBM
,Economics Elective II,Five,Fall-2023,BS(J)E&F,,,CBM
MKT302,Marketing Management,Five,Fall-2023,BS(J)E&F,,,CBM
FIN202,Financial Management,Five,Fall-2023,BS(J)E&F,,,CBM
MAN309,Leadership Journey,Six,Spring-2024,BS(J)E&F,,,CBM
,Economics Elective III,Six,Spring-2024,BS(J)E&F,,,CBM
,Economics Elective IV,Six,Spring-2024,BS(J)E&F,,,CBM
,Economics Elective V,Six,Spring-2024,BS(J)E&F,,,CBM
ISF101,Introduction to Islamic Banking and Finance,Six,Spring-2024,BS(J)E&F,,,CBM
FIN503,Corporate Finance,Six,Spring-2024,BS(J)E&F,,,CBM
ECO402,Pakistan Economic Policy,Seven,Fall-2024,BS(J)E&F,,,CBM
FIN613,Financial Modeling for Decision Making,Seven,Fall-2024,BS(J)E&F,,,CBM
,Finance Elective I,Seven,Fall-2024,BS(J)E&F,,,CBM
,Economics Elective VI,Seven,Fall-2024,BS(J)E&F,,,CBM
,Business Research Project (Economics),Seven,Fall-2024,BS(J)E&F,,,CBM
,Finance Elective II,Seven,Fall-2024,BS(J)E&F,,,CBM
,Finance Elective III,Eight,Spring-2025,BS(J)E&F,,,CBM
,Finance Elective IV,Eight,Spring-2025,BS(J)E&F,,,CBM
,Finance Elective V,Eight,Spring-2025,BS(J)E&F,,,CBM
,Finance Elective VI,Eight,Spring-2025,BS(J)E&F,,,CBM
MAN405,Strategic Management,Eight,Spring-2025,BS(J)E&F,,,CBM
FIN537,Business Research Project (Finance),Eight,Spring-2025,BS(J)E&F,,,CBM
SSC101,Introduction to Psychology,one,Fall-2021,BS(J)A&F,,,CBM
REL101,Islamic Studies,one,Fall-2021,BS(J)A&F,,,CBM
MTH102,Business Mathematics,one,Fall-2021,BS(J)A&F,,,CBM
SSC401,Business Ethics,one,Fall-2021,BS(J)A&F,,,CBM
COM107,Academic English,one,Fall-2021,BS(J)A&F,,,CBM
ECO101,Principles of Micro Economics,one,Fall-2021,BS(J)A&F,,,CBM
SSC301,History of Ideas,Two,Spring-2022,BS(J)A&F,,,CBM
,Foreign Language I,Two,Spring-2022,BS(J)A&F,,,CBM
STA203,Probability Theory & Statistics,Two,Spring-2022,BS(J)A&F,,,CBM
LAW409,Corporate & Business Law,Two,Spring-2022,BS(J)A&F,,,CBM
COM205,Persuasive & Analytical Writing for Business Communication,Two,Spring-2022,BS(J)A&F,COM107,,CBM
ACC101,Introduction to Financial Accounting,Two,Spring-2022,BS(J)A&F,,,CBM
ECO102,Principles of Macro Economics,Three,Fall-2022,BS(J)A&F,,,CBM
MIS402,Computer Concepts and Application,Three,Fall-2022,BS(J)A&F,,,CBM
,Foreign Language II,Three,Fall-2022,BS(J)A&F,,,CBM
PSC301,Pakistan Studies,Three,Fall-2022,BS(J)A&F,,,CBM
COM202,Business & Professional Speech,Three,Fall-2022,BS(J)A&F,,,CBM
ACC201,Intermediate Financial Accounting,Three,Fall-2022,BS(J)A&F,,,CBM
MAN306,Principles of Management & Organizational Behavior,Four,Spring-2023,BS(J)A&F,,,CBM
ACC320,Cost and Management Accounting,Four,Spring-2023,BS(J)A&F,,,CBM
ACC501,Advanced Financial Accounting,Four,Spring-2023,BS(J)A&F,,,CBM
ACC530,Financial Regulation and Reporting,Four,Spring-2023,BS(J)A&F,,,CBM
STA301,Model & Inferences,Four,Spring-2023,BS(J)A&F,,,CBM
FIN201,Introduction to Business Finance,Four,Spring-2023,BS(J)A&F,,,CBM
MKT302,Marketing Management,Five,Fall-2023,BS(J)A&F,,,CBM
FIN301,Financial Institutions,Five,Fall-2023,BS(J)A&F,,,CBM
,Accounting Elective I,Five,Fall-2023,BS(J)A&F,,,CBM
,Accounting Elective II,Five,Fall-2023,BS(J)A&F,,,CBM
,Accounting Elective III,Five,Fall-2023,BS(J)A&F,,,CBM
FIN202,Financial Management,Five,Fall-2023,BS(J)A&F,,,CBM
MAN309,Leadership Journey,Six,Spring-2024,BS(J)A&F,,,CBM
,Accounting Elective IV,Six,Spring-2024,BS(J)A&F,,,CBM
,Accounting Elective V,Six,Spring-2024,BS(J)A&F,,,CBM
,Accounting Elective VI,Six,Spring-2024,BS(J)A&F,,,CBM
ISF101,Introduction to Islamic Banking and Finance,Six,Spring-2024,BS(J)A&F,,,CBM
FIN503,Corporate Finance,Six,Spring-2024,BS(J)A&F,,,CBM
ECO402,Pakistan Economic Policy,Seven,Fall-2024,BS(J)A&F,,,CBM
FIN613,Financial Modeling for Decision Making,Seven,Fall-2024,BS(J)A&F,,,CBM
,Finance Elective I,Seven,Fall-2024,BS(J)A&F,,,CBM
,Islamic Financial Accounting,Seven,Fall-2024,BS(J)A&F,,,CBM
,Business Research Project (Accounting),Seven,Fall-2024,BS(J)A&F,,,CBM
,Finance Elective II,Seven,Fall-2024,BS(J)A&F,,,CBM
,Finance Elective III,Eight,Spring-2025,BS(J)A&F,,,CBM
,Finance Elective IV,Eight,Spring-2025,BS(J)A&F,,,CBM
,Finance Elective V,Eight,Spring-2025,BS(J)A&F,,,CBM
,Finance Elective VI,Eight,Spring-2025,BS(J)A&F,,,CBM
MAN405,Strategic Management,Eight,Spring-2025,BS(J)A&F,,,CBM
,Business Research Project (Finance),Eight,Spring-2025,BS(J)A&F,,,CBM
COM107,Academic English,one,Fall-2021,BS ENTRP,,,CBM
MTH102,Business Mathematics,one,Fall-2021,BS ENTRP,,,CBM
REL101,Islamic Studies,one,Fall-2021,BS ENTRP,,,CBM
ECO101,Principles of Microeconomics,one,Fall-2021,BS ENTRP,,,CBM
SSC301,History of Ideas,one,Fall-2021,BS ENTRP,,,CBM
ENP116,Introduction to Entrepreneurship,one,Fall-2021,BS ENTRP,,,CBM
COM205,Persuasive & Analytical Writing for Business Communication,Two,Spring-2022,BS ENTRP,COM107,,CBM
STA104,Quantitative Techniques in Business,Two,Spring-2022,BS ENTRP,,,CBM
MAN101,Principles of Management,Two,Spring-2022,BS ENTRP,,,CBM
PSC301,Pakistan Studies,Two,Spring-2022,BS ENTRP,,,CBM
ECO102,Principles of Macroeconomics,Two,Spring-2022,BS ENTRP,,,CBM
ENP113,Effectuation Methods and Attributes Analysis,Two,Spring-2022,BS ENTRP,,,CBM
COM202,Business and Professional Speech,Three,Fall-2022,BS ENTRP,,,CBM
HRM301,Human Resource Management,Three,Fall-2022,BS ENTRP,,,CBM
SSC101,Introduction to Psychology,Three,Fall-2022,BS ENTRP,,,CBM
,Foreign Language I,Three,Fall-2022,BS ENTRP,,,CBM
ACC206,Fundamentals of Accounting,Three,Fall-2022,BS ENTRP,,,CBM
ENP114,Startup Garage I: Business Model Generation,Three,Fall-2022,BS ENTRP,,,CBM
,Foreign Language II,Four,Spring-2023,BS ENTRP,,,CBM
FIN310,Fundamentals of Finance,Four,Spring-2023,BS ENTRP,,,CBM
MKT302,Marketing Management,Four,Spring-2023,BS ENTRP,,,CBM
ENP103,"System, Disruptive and Exponential Thinking",Four,Spring-2023,BS ENTRP,,,CBM
SSc104,Introduction to Sociology,Four,Spring-2023,BS ENTRP,,,CBM
ENP112,Startup Garage II: Affordable Startup Design,Four,Spring-2023,BS ENTRP,,,CBM
SEL415,Social Advocacy and Change,Five,Fall-2023,BS ENTRP,,,CBM
ENP305,Process Optimization,Five,Fall-2023,BS ENTRP,,,CBM
MAN405,Strategic Management,Five,Fall-2023,BS ENTRP,,,CBM
,Elective I,Five,Fall-2023,BS ENTRP,,,CBM
,Elective II,Five,Fall-2023,BS ENTRP,,,CBM
,Startup Garage III: Business Idea Prototyping,Five,Fall-2023,BS ENTRP,,,CBM
SSC401,Business Ethics,Six,Spring-2024,BS ENTRP,,,CBM
SCM501,Supply Chain Management,Six,Spring-2024,BS ENTRP,,,CBM
,Elective III,Six,Spring-2024,BS ENTRP,,,CBM
,Elective IV,Six,Spring-2024,BS ENTRP,,,CBM
,Elective V,Six,Spring-2024,BS ENTRP,,,CBM
ENP212,Lean Launchpad I: Startup Launch,Six,Spring-2024,BS ENTRP,,,CBM
,Elective VI,Seven,Fall-2024,BS ENTRP,,,CBM
,Elective VII,Seven,Fall-2024,BS ENTRP,,,CBM
,Elective VIII,Seven,Fall-2024,BS ENTRP,,,CBM
,Legal Structures of Startups,Seven,Fall-2024,BS ENTRP,,,CBM
,Business Research Methods,Seven,Fall-2024,BS ENTRP,,,CBM
ENP306,Lean Launch Pad II: Startup Risk Mitigation,Seven,Fall-2024,BS ENTRP,,,CBM
,Elective IX,Eight,Spring-2025,BS ENTRP,,,CBM
,Elective X,Eight,Spring-2025,BS ENTRP,,,CBM
,Elective XI,Eight,Spring-2025,BS ENTRP,,,CBM
,Elective XII,Eight,Spring-2025,BS ENTRP,,,CBM
SEL413,Visual Storytelling,Eight,Spring-2025,BS ENTRP,,,CBM
ENP414,Capstone: Startup Acceleration & Co-creation,Eight,Spring-2025,BS ENTRP,,,CBM
COM107,Academic English,one,Fall-2021,BS IM,,,CBM
SSC101,Introduction to Psychology,one,Fall-2021,BS IM,,,CBM
REL101,Islamic Studies,one,Fall-2021,BS IM,,,CBM
INM101,Production Processes,one,Fall-2021,BS IM,,,CBM
INM105,Introduction to industrial management,one,Fall-2021,BS IM,,,CBM
INM104,Fundamentals of Quality,one,Fall-2021,BS IM,,,CBM
SSC301,History of Ideas,Two,Spring-2022,BS IM,,,CBM
MTH103,Calculus for Business Decisions,Two,Spring-2022,BS IM,,,CBM
COM202,Business & Professional Speech,Two,Spring-2022,BS IM,,,CBM
,Foreign Language I,Two,Spring-2022,BS IM,,,CBM
INM106,Foundations of Industrial Design Thinking,Two,Spring-2022,BS IM,INM101,,CBM
INM306,Social and Ethical Aspects in Industrialization,Two,Spring-2022,BS IM,,,CBM
PSC301,Pakistan Studies,Three,Fall-2022,BS IM,,,CBM
STA204,Industrial Applications of Statistics,Three,Fall-2022,BS IM,,,CBM
,Foreign Language II,Three,Fall-2022,BS IM,,,CBM
COM205,Persuasive & Analytical Writing for Business Communication,Three,Fall-2022,BS IM,COM107,,CBM
INM201,Methods Analysis and Time Study,Three,Fall-2022,BS IM,INM101 & INM 105,,CBM
INM103,Industrial Economics,Three,Fall-2022,BS IM,,,CBM
MAN306,Principles of Management and OB,Four,Spring-2023,BS IM,,,CBM
SSC202,Environmental Studies,Four,Spring-2023,BS IM,,,CBM
SSC401,Business Ethics,Four,Spring-2023,BS IM,,,CBM
INM203,Introduction to Production & Operation Management,Four,Spring-2023,BS IM,INM105,,CBM
INM204,Ergonomics,Four,Spring-2023,BS IM,INM201,,CBM
INM102,Industrial Safety & Health,Four,Spring-2023,BS IM,INM101,,CBM
MKT302,Marketing Management,Five,Fall-2023,BS IM,,,CBM
FIN310,Fundamentals of Finance,Five,Fall-2023,BS IM,,,CBM
MIS104,Computer Programming & Graphics,Five,Fall-2023,BS IM,,,CBM
MAN309,Leadership Journey,Five,Fall-2023,BS IM,,,CBM
INM202,Energy Management,Five,Fall-2023,BS IM,,,CBM
INM301,Introduction to Facility Planning and Layout,Five,Fall-2023,BS IM,INM203,,CBM
MAN405,Strategic Management,Six,Spring-2024,BS IM,,,CBM
INM308,Industrial Transformation and Technical Changes,Six,Spring-2024,BS IM,INM203,,CBM
INM305,Inventory Management and Lean Six Sigma,Six,Spring-2024,BS IM,,,CBM
ACC206,Fundamentals of accounting,Six,Spring-2024,BS IM,,,CBM
INM304,Introduction to Project Management,Six,Spring-2024,BS IM,INM203,,CBM
INM303,Introduction to Planning and Scheduling,Six,Spring-2024,BS IM,INM203,,CBM
INM307,Business Forecasting & Risk Analysis,Seven,Fall-2024,BS IM,INM303,,CBM
INM612,Industrial Supply Chain Management,Seven,Fall-2024,BS IM,,,CBM
INM501,Project I,Seven,Fall-2024,BS IM,,,CBM
,Elective I,Seven,Fall-2024,BS IM,,,CBM
,Elective II,Seven,Fall-2024,BS IM,,,CBM
,Elective III,Seven,Fall-2024,BS IM,,,CBM
INM402,Industrial Quality Practices and Management,Eight,Spring-2025,BS IM,INM104,,CBM
NIM404,Managing Research and Innovation,Eight,Spring-2025,BS IM,,,CBM
INM502,Project II,Eight,Spring-2025,BS IM,,,CBM
,Elective IV,Eight,Spring-2025,BS IM,,,CBM
,Elective V,Eight,Spring-2025,BS IM,,,CBM
,Elective VI,Eight,Spring-2025,BS IM,,,CBM
SSC101,Introduction to Psychology,one,Fall-2021,BSLSCM,,,CBM
REL101,Islamic Studies,one,Fall-2021,BSLSCM,,,CBM
MTH102,Business Mathematics,one,Fall-2021,BSLSCM,,,CBM
SSC401,Business Ethics,one,Fall-2021,BSLSCM,,,CBM
COM107,Academic English,one,Fall-2021,BSLSCM,,,CBM
ECO409,Business Economics,one,Fall-2021,BSLSCM,,,CBM
SSC301,History of Ideas,Two,Spring-2022,BSLSCM,,,CBM
,Foreign Language I,Two,Spring-2022,BSLSCM,,,CBM
STA203,Probability Theory & Statistics,Two,Spring-2022,BSLSCM,,,CBM
LAW409,Corporate & Business Law,Two,Spring-2022,BSLSCM,,,CBM
COM205,Persuasive & Analytical Writing for,Two,Spring-2022,BSLSCM,COM107,,CBM
COM105,Business Communication,Two,Spring-2022,BSLSCM,,,CBM
SCM700,Essentials of Supply Chain Management,Two,Spring-2022,BSLSCM,,,CBM
ACC206,Fundamentals of Accounting,Three,Fall-2022,BSLSCM,,,CBM
MIS402,Computer Concepts and Application,Three,Fall-2022,BSLSCM,,,CBM
,Foreign Language II,Three,Fall-2022,BSLSCM,,,CBM
PSC301,Pakistan Studies,Three,Fall-2022,BSLSCM,,,CBM
COM202,Business & Professional Speech,Three,Fall-2022,BSLSCM,,,CBM
LOG700,Logistics and Operations Management,Three,Fall-2022,BSLSCM,,,CBM
MAN306,Principles of Mgmt. & Org. Behavior,Four,Spring-2023,BSLSCM,,,CBM
SCM701,Introduction to ERP Systems,Four,Spring-2023,BSLSCM,,,CBM
SCM702,Supply Chain Design,Four,Spring-2023,BSLSCM,,,CBM
LOG701,Transportation Techniques and Mgmt.,Four,Spring-2023,BSLSCM,,,CBM
FIN310,Fundamentals of Finance,Four,Spring-2023,BSLSCM,,,CBM
LOG255,Fundamentals in Logistics Research,Four,Spring-2023,BSLSCM,,,CBM
MKT302,Marketing Management,Five,Fall-2023,BSLSCM,,,CBM
LOG703,Storage and Warehouse Techniques,Five,Fall-2023,BSLSCM,,,CBM
SCM703,Supply Chain Analytics,Five,Fall-2023,BSLSCM,,,CBM
,Supply Chain Elective I,Five,Fall-2023,BSLSCM,,,CBM
,Supply Chain Elective II,Five,Fall-2023,BSLSCM,,,CBM
,Supply Chain Elective III,Five,Fall-2023,BSLSCM,,,CBM
MAN309,Leadership Journey,Six,Spring-2024,BSLSCM,,,CBM
SCM704,Procurement Management,Six,Spring-2024,BSLSCM,,,CBM
SCM705,Supply Chain Project Management,Six,Spring-2024,BSLSCM,,,CBM
,Supply Chain Elective IV,Six,Spring-2024,BSLSCM,,,CBM
,Supply Chain Elective V,Six,Spring-2024,BSLSCM,,,CBM
,Supply Chain Elective VI,Six,Spring-2024,BSLSCM,,,CBM
ECO402,Pakistan Economic Policy,Seven,Fall-2024,BSLSCM,,,CBM
LOG704,Quantitative Methods In Production and Logistics,Seven,Fall-2024,BSLSCM,,,CBM
LOG410,Distribution Management in Logistics & Supply Chain,Seven,Fall-2024,BSLSCM,,,CBM
,Logistics Elective I,Seven,Fall-2024,BSLSCM,,,CBM
SCM411,Business Research Project (Supply Chain),Seven,Fall-2024,BSLSCM,,,CBM
,Logistics Elective II,Seven,Fall-2024,BSLSCM,,,CBM
,Logistics Elective III,Eight,Spring-2025,BSLSCM,,,CBM
,Logistics Elective IV,Eight,Spring-2025,BSLSCM,,,CBM
,Logistics Elective V,Eight,Spring-2025,BSLSCM,,,CBM
,Logistics Elective VI,Eight,Spring-2025,BSLSCM,,,CBM
MAN405,Strategic Management,Eight,Spring-2025,BSLSCM,,,CBM
LOG450,Business Research Project (Logistics),Eight,Spring-2025,BSLSCM,,,CBM
CSC111,Intro to Info & Communication Technology,one,Fall-2021,BS CS,,,CCSIS
CSC111,Intro to Info & Communication Technology,one,Fall-2021,BS CS,,,CCSIS
CSC113,Programming Fundamentals,one,Fall-2021,BS CS,,,CCSIS
CSC113,Programming Fundamentals LAB,one,Fall-2021,BS CS,,,CCSIS
COM107,Academic English,one,Fall-2021,BS CS,,,CCSIS
PSY111,Applied Physics,one,Fall-2021,BS CS,,,CCSIS
ECO104,Micro & Macroeconomics ,one,Fall-2021,BS CS,,,CCSIS
REL101,Islamic Studies,one,Fall-2021,BS CS,,,CCSIS
CSC213,Object Oriented Programming,Two,Spring-2022,BS CS,CSC113,,CCSIS
CSL213,Object Oriented Programming LAB,Two,Spring-2022,BS CS,CSC113,,CCSIS
COM205,Persuasive & Analytical Writing for Business Comm,Two,Spring-2022,BS CS,COM107,,CCSIS
SSC202,Environmental Studies,Two,Spring-2022,BS CS,,,CCSIS
SSC301,History of Ideas,Two,Spring-2022,BS CS,,,CCSIS
CSC219,Professional Practices ,Two,Spring-2022,BS CS,,,CCSIS
CSC231,Discrete Structure ,Two,Spring-2022,BS CS,,,CCSIS
PSC301,Pakistan Studies,Three,Fall-2022,BS CS,,,CCSIS
CSC115,Digital Logic & Design,Three,Fall-2022,BS CS,PHY111,,CCSIS
CSC115,Digital Logic & Design LAB,Three,Fall-2022,BS CS,PHY111,,CCSIS
