course_code,course_title,Semester,Term,Program,Pre-Req,Elective,college
BTM414,Supply Chain Fundamentals & Inventory Mgmt.,,,BS (TM),,E-Business,CES
IDE406,Production Planning & Control,,,BS (TM),,E-Business,CES
IDE407,Software Project Management,,,BS (TM),,E-Business,CES
IDE408,Professional Practices,,,BS (TM),,E-Business,CES
ELE435,Technology and Society,,,BS (TM),,E-Business,CES
BTM415,Real time Embedded System,,,BS (TM),,Emerging Trends in Technology,CES
BTM416,Opto Electronics,,,BS (TM),,Emerging Trends in Technology,CES
BTM417,Smart Grid Technology,,,BS (TM),,Emerging Trends in Technology,CES
BTM418,Digital Image Processing,,,BS (TM),,Emerging Trends in Technology,CES
BTM419,Industrial Electronics,,,BS (TM),,Emerging Trends in Technology,CES
BTM420,Robotics Design Lab (modular),,,BS (TM),,Emerging Trends in Technology,CES
BTM421,Underwater Internet of Things,,,BS (TM),,Emerging Trends in Technology,CES
BTM422,VLSI Basics,,,BS (TM),,Emerging Trends in Technology,CES
BTM423,Optical Fiber Communication,,,BS (TM),,Emerging Trends in Technology,CES
BTM424,Digital Communication Systems,,,BS (TM),,Emerging Trends in Technology,CES
BTM425,Network Communication Protocols,,,BS (TM),,Emerging Trends in Technology,CES
BTM426,Power Electronics,,,BS (TM),,Emerging Trends in Technology,CES
BTM427,Internet of Robotic Things (IoRT),,,BS (TM),,Emerging Trends in Technology,CES
MMM301,Photojournalism,,,BS(H)MS,,Production Major,CESD
MMM367,Digital Journalism,,,BS(H)MS,,Production Major,CESD
MMM384,Design Thinking,,,BS(H)MS,,Production Major,CESD
MMM386,Introduction to Podcast & Audio Journalism,,,BS(H)MS,,Production Major,CESD
MMM387,Introduction to 3D Animation & Motion Graphics,,,BS(H)MS,,Production Major,CESD
MMM399,New Media Technologies : Tools & Applications,,,BS(H)MS,,Production Major,CESD
MMM402,Introduction to Unreal Engine,,,BS(H)MS,,Production Major,CESD
MMM555,Discovering Film,,,BS(H)MS,,Production Major,CESD
ENT403,Entrepreneurship & Small Business,,,BS(H)MS,,Production Major,CESD
MMM386,Intro to Podcast & Audio Journalism,,,BS(H)MS,,Journalism Major,CESD
MMM384,Design Thinking,,,BS(H)MS,,Journalism Major,CESD
MMM396,Concept Art,,,BS(H)MS,,Journalism Major,CESD
MMM399,New Media Technologies: Tools & Applications,,,BS(H)MS,,Journalism Major,CESD
MMM555,Discovering Film,,,BS(H)MS,,Journalism Major,CESD
ENT403,Entrepreneurship & Small Business,,,BS(H)MS,,Journalism Major,CESD
ECO407,Analysis of Pakistan Industry,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO410,Issues in Political Economy,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO411,Islamic Economics,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO418,Resources & Environmental Economics,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO442,Public Finance,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO518,Governance & Public Policy,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO310,History of Economics Thought,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO321,General Equilibrium and Welfare Economics,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO207,Game Theory,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO314,Contemporary Issues in Macroeconomics,,,"BS ECO (L,M & IR)",,Economics,CESD
ECO444,Economics of Logistics,,,"BS ECO (L,M & IR)",,Economics,CESD
ECOXXX,Agronomics,,,"BS ECO (L,M & IR)",,Economics,CESD
ECOXXX,"Merger, Acquisition & Restructuring",,,"BS ECO (L,M & IR)",,Economics,CESD
BIR314,Confidence Building Measures,,,"BS ECO (L,M & IR)",,International Relations ,CESD
BIRXXX,Introduction to Political Science,,,"BS ECO (L,M & IR)",,International Relations ,CESD
BIRXXX,Global Governance,,,"BS ECO (L,M & IR)",,International Relations ,CESD
BIRXXX,Muslim Political Thought,,,"BS ECO (L,M & IR)",,International Relations ,CESD
MMM308,Contemporary World Media,,,"BS ECO (L,M & IR)",,Media,CESD
MMM555,Discovering Film,,,"BS ECO (L,M & IR)",,Media,CESD
MMM405,"Media, Law and Ethics",,,"BS ECO (L,M & IR)",,Media,CESD
PSY310,Positive Psychology,,,BS BUS & PSY,, Psychology,CESD
PSY306,Understanding Individual: Personal Construct,,,BS BUS & PSY,, Psychology,CESD
PSY307,Psychology of Organizational Change,,,BS BUS & PSY,, Psychology,CESD
PSY308,Psychological Aspects of Advertising,,,BS BUS & PSY,, Psychology,CESD
PSY501,Work Motivation and Attitude,,,BS BUS & PSY,, Psychology,CESD
PSY515,Projective Methods,,,BS BUS & PSY,, Psychology,CESD
PSY507,"Cyber Psychology, Behavior and Social Networking",,,BS BUS & PSY,, Psychology,CESD
PSY508,Health Promotion in Corporate Setting,,,BS BUS & PSY,, Psychology,CESD
HRM513,HR Automation,,,BS BUS & PSY,,Business,CESD
HRM505,Organizational Change & Development,,,BS BUS & PSY,,Business,CESD
HRM514,Occupational Health and Safety,,,BS BUS & PSY,,Business,CESD
HRM515,Employees Engagement & Wellbeing,,,BS BUS & PSY,,Business,CESD
MKT507,Services Marketing,,,BS BUS & PSY,,Business,CESD
MKT508,Personal Selling,,,BS BUS & PSY,,Business,CESD
ENT502,Green Entrepreneurship,,,BS BUS & PSY,,Business,CESD
ENT503,Competitive Strategies for Startups,,,BS BUS & PSY,,Business,CESD
PSY501,Work Motivation and Attitude,,,BS PSY,, Psychology,CESD
PSY515,Projective Methods,,,BS PSY,, Psychology,CESD
PSY507,"Cyber Psychology, Behavior and Social Networking",,,BS PSY,, Psychology,CESD
PSY508,Health Promotion in Corporate Setting,,,BS PSY,, Psychology,CESD
PSY502,School Psychology,,,BS PSY,, Psychology,CESD
PSY503,Psychology of Diversity,,,BS PSY,, Psychology,CESD
PSY504,Forensic Psychology,,,BS PSY,, Psychology,CESD
PSY505,Psychological Crisis Management,,,BS PSY,, Psychology,CESD
